Date,AAPL,GOOG,MSFT,SPY,TSLA
2020-09-30,112.65044403076172,73.04580688476562,201.66976928710938,313.0704040527344,143.00332641601562
2020-10-01,113.60371398925781,74.06424713134766,203.71205139160156,315.0802917480469,149.3866729736328
2020-10-02,109.93656921386719,72.49010467529297,197.70022583007812,312.0887756347656,138.3633270263672
2020-10-05,113.32162475585938,73.86195373535156,201.7177276611328,317.6230163574219,141.89332580566406
2020-10-06,110.07275390625,72.2425765991211,197.43173217773438,313.1077575683594,137.9933319091797
2020-10-07,111.94036865234375,72.58306121826172,201.19036865234375,318.5579528808594,141.76666259765625
2020-10-08,111.83335876464844,73.85748291015625,201.90943908691406,321.381103515625,141.97332763671875
2020-10-09,113.77881622314453,75.31332397460938,206.9241180419922,324.25115966796875,144.6666717529297
2020-10-12,121.006103515625,77.99388885498047,212.283935546875,329.4674987792969,147.43333435058594
2020-10-13,117.796142578125,78.11964416503906,213.68382263183594,327.3174133300781,148.88333129882812
2020-10-14,117.8836669921875,77.94071197509766,211.76622009277344,325.2607727050781,153.76666259765625
2020-10-15,117.41675567626953,77.49586486816406,210.6156005859375,324.85870361328125,149.6266632080078
2020-10-16,115.77284240722656,78.18574523925781,210.6156005859375,324.6623840332031,146.55667114257812
2020-10-19,112.81582641601562,76.27709197998047,205.3995819091797,319.7264709472656,143.61000061035156
2020-10-20,114.30406951904297,77.33679962158203,205.8118133544922,321.0072021484375,140.64666748046875
2020-10-21,113.68153381347656,79.19475555419922,205.9556884765625,320.3995361328125,140.8800048828125
2020-10-22,112.59208679199219,80.28926086425781,206.04202270507812,322.1571044921875,141.92999267578125
2020-10-23,111.90147399902344,81.56517791748047,207.32679748535156,323.2508239746094,140.2100067138672
2020-10-26,111.91119384765625,79.0525894165039,201.43002319335938,317.2772216796875,140.0933380126953
2020-10-27,113.41889190673828,79.73902130126953,204.4695281982422,316.1834411621094,141.55999755859375
2020-10-28,108.16622161865234,75.3829116821289,194.33474731445312,305.3765869140625,135.33999633789062
2020-10-29,112.17382049560547,77.89895629882812,196.29074096679688,308.4802551269531,136.94332885742188
2020-10-30,105.89006042480469,80.57157897949219,194.1333770751953,305.2644348144531,129.34666442871094
2020-11-02,105.80252075195312,80.82108306884766,193.9991455078125,308.6859436035156,133.50332641601562
2020-11-03,107.42695617675781,82.02294158935547,197.93031311035156,314.1360778808594,141.3000030517578
2020-11-04,111.81388854980469,86.93971252441406,207.48023986816406,321.1568603515625,140.32666015625
2020-11-05,115.7825927734375,87.64750671386719,214.0961151123047,327.4201965332031,146.02999877929688
2020-11-06,115.65106201171875,87.56698608398438,214.50839233398438,327.345458984375,143.31666564941406
2020-11-09,113.34173583984375,87.62911987304688,209.3978729248047,331.4587707519531,140.4199981689453
2020-11-10,113.00069427490234,86.50529479980469,202.3217010498047,330.9726867675781,136.7866668701172
2020-11-11,116.43055725097656,87.11766052246094,207.63363647460938,333.43133544921875,139.0433349609375
2020-11-12,116.15775299072266,86.9749984741211,206.5693359375,330.1966857910156,137.25332641601562
2020-11-13,116.20645141601562,88.32597351074219,207.59527587890625,334.76806640625,136.1666717529297
2020-11-16,117.21986389160156,88.54268646240234,208.28562927246094,338.9469299316406,136.02999877929688
2020-11-17,116.3331298828125,87.98451232910156,205.6297149658203,337.1239318847656,147.20333862304688
2020-11-18,115.0079574584961,86.82291412353516,202.91876220703125,333.0666809082031,162.2133331298828
2020-11-19,115.60234069824219,87.67484283447266,204.20692443847656,334.4689636230469,166.42333984375
2020-11-20,114.33562469482422,86.59476470947266,202.25543212890625,332.1785888671875,163.20333862304688
2020-11-23,110.93496704101562,86.23043060302734,201.9862060546875,334.16986083984375,173.9499969482422
2020-11-24,112.22119903564453,87.92137908935547,205.5912628173828,339.5545654296875,185.1266632080078
2020-11-25,113.05916595458984,88.04813385009766,205.600830078125,339.031005859375,191.3333282470703
2020-11-27,113.60481262207031,89.12970733642578,206.90826416015625,339.97528076171875,195.25332641601562
2020-11-30,116.00183868408203,87.51679992675781,205.7931365966797,338.4700927734375,189.1999969482422
2020-12-01,119.57787322998047,89.37374114990234,207.8504180908203,342.1720886230469,194.9199981689453
